"","site_id","area_m2","woody_prp","herb_prp","woody_mnParea","herb_mnParea","woody_ClmIdx","herb_ClmIdx","woody_lrgPInx","herb_lrgPInx","woody_AggInx","herb_AggInx","woody_EdgDens","herb_EdgDens","woody_Pdens","herb_Pdens","woody_IJI","herb_IJI","woody_COH","herb_COH","woody_DIV","herb_DIV","woody_SPLIT","herb_SPLIT"
"24",24,260765.820036508,0.677528674624286,0.299673808462206,0.0213053365420161,0.00159949664046234,0.83542646592449,0.819203102866782,29.1220971969712,9.44162213157815,94.686874603407,87.3455946686385,2375.23528167004,2515.6480208475,3178.34908549572,18760.663892872,27.3743547951512,46.9763386756964,99.7623836602654,99.0257222161621,0.870035404495705,0.982592923327391,7.69440320357828,57.4479000011281
"25",25,73522.730424583,0.757926823291874,0.22743489468474,0.0304023913094117,0.000879858701445253,0.771537873326263,0.741850004910207,64.2743477816547,11.8574536111071,94.4298382856276,80.0954495953535,2797.52722318029,2966.79659911755,2487.26762255271,26021.6857250759,25.1432091894412,45.8341871216231,99.8368668568097,98.0893522416805,0.585739963691448,0.985597726680699,2.41394272281474,69.4334830224228
"26",26,216097.575749919,0.69644039542289,0.260385507371755,0.0180481435436819,0.00128950091429198,0.787517884379444,0.747933461133244,23.8477932614282,11.8075339245877,93.5450647058753,81.3565717940518,2994.8654226643,3250.40379465449,3857.53121998062,20192.0533715732,52.4722695969603,69.6640012510947,99.7288294358253,98.8887731295779,0.887667783051631,0.985739693584788,8.90216562234884,70.124720387023
"27",27,243082.315147363,0.543147290792826,0.443403280038021,0.011538219897213,0.00349553831290133,0.841173281277223,0.830832145458364,13.3840070454586,37.1271137853381,92.7375314806507,90.5904899149867,2624.80765836983,2767.79539776493,4703.86810570882,12695.5183690727,28.026729796828,46.1715944655649,99.4320447243852,99.8028961450435,0.961607723967592,0.861865210291701,26.0469058712716,7.23930591353352
"28",28,168731.537548766,0.600549536115573,0.366292700513483,0.0137383783806705,0.00332598283317293,0.851596879818836,0.828986848044864,32.7195114948029,29.5366134304899,94.073300138185,89.1624999272397,2326.92925290281,2640.39809776931,4371.95041615379,11012.5886158252,24.6312276670604,43.0827359323533,99.2872054199067,99.7164491184721,0.890623992713471,0.911657756667807,9.14277294270148,11.3196129312644
"29",29,191058.974733621,0.71843484060341,0.254832954333504,0.027272887133263,0.00119567530582296,0.778493630333875,0.742755019457699,43.4880315404111,5.13939735285835,93.7591469241463,80.8360337484222,2952.40777220749,3250.19556279188,2633.58261061436,21329.4116384411,42.3711689127718,65.7563592984986,99.7970852476557,98.0969912325823,0.798090534058576,0.995218777578908,4.95271479886986,209.151533212219
"30",30,246389.508540874,0.810653092720226,0.165693341049789,0.0587794486901343,0.000801373029905699,0.772209190738953,0.724161161005041,71.3003518867911,2.53463226448387,95.670252533382,77.0063345242531,2301.059345362,2527.0194454443,1377.90404366448,20765.5392386855,43.8685083074108,66.2203857592149,99.9453648967061,96.6826538144269,0.486907869092227,0.998799469087259,1.94896771897628,832.964806975726
"31",31,196759.940156855,0.760714677791196,0.222986423683536,0.0432744971170465,0.00105757674771428,0.763718328435297,0.744224349038249,69.7312482407945,6.79702150525842,94.3337001620629,80.1397328347561,2895.39322710156,2954.18572066801,1756.66690601138,21135.8506639462,41.9842094230904,47.9343301491461,99.9466980625765,97.8419123437201,0.51294645791223,0.994784052794788,2.05316236016572,191.719731940686
"32",32,192373.385512648,0.676535892405158,0.292325031077296,0.0189140869596769,0.00130627619730326,0.771474086620993,0.738802683327344,24.7464442513065,6.49154938508768,92.5985894575421,81.5218051263697,3281.45962539163,3576.01574583106,3574.71019920201,22396.3365089134,23.2932862209723,38.1578347024748,99.698884503097,98.3670331883608,0.895949231725975,0.993809629040898,9.61069309326413,161.541207563613
"33",33,189693.926673722,0.586838324739676,0.38184685513883,0.0110480118712794,0.00224583930816208,0.812250691293205,0.790880895567468,39.4155876088988,26.264890240627,92.2430034790891,87.0729521686571,3002.22683704891,3284.11215869002,5311.75091613952,17001.8060975544,42.937395427318,64.8880771778537,99.6828524019062,99.5627506965779,0.843545157916046,0.930288000595639,6.39162065347519,14.3447327367495
"34",34,133608.258726284,0.551108009355565,0.433823925672835,0.0111071927729387,0.00327159887378565,0.812414639551589,0.799470036808777,12.0416918835317,37.3080492233206,91.5783242748749,88.6477197867078,3100.30708511693,3297.78315709784,4961.18470617041,13262.2030925489,28.7449453191133,49.1169023915323,99.1448392071585,99.7691421775047,0.969400484928008,0.860705096173719,32.6802564565899,7.17901353553561
"35",35,185383.335200293,0.729620644579846,0.246372223204175,0.0252970055908132,0.00161552219900107,0.817357768841145,0.787552053487945,26.0191058168317,9.93753867574257,95.0633406993026,83.9874015748031,2306.26675929255,2621.635210174,2884.56579984871,15244.6885288094,24.4136905234349,43.8156773589763,99.5699034898097,99.0648005444591,0.894445871267701,0.987407937421482,9.47381227063273,79.4151072363616
"36",36,202330.591347692,0.725480253430763,0.253268854739906,0.0279314914657548,0.00132897447817969,0.798907638850221,0.763593188592429,35.1731801200848,11.7702935484557,94.4625367271979,82.3587280359337,2670.12601554408,2968.00456495588,2594.31491533271,19095.536160485,38.4191250897355,65.2661466052827,99.8420027504107,99.0808507134884,0.783930228035999,0.98442880135249,4.62813465720049,64.2211317598161
"37",37,156084.053190738,0.811369580559899,0.172241211500584,0.0589937860563561,0.000662738136328936,0.72834074520338,0.689127042926648,79.3490498918997,3.24139630087562,94.8713501833793,74.271753555773,2793.41528514797,2950.6345947536,1375.07735586645,26011.3470060877,35.4721219507835,51.9907228377698,99.9693631382643,95.7293181440044,0.370285947290315,0.998680877061649,1.58802236617868,758.079456377202
